DataKey,Date,Length,week,Comments,GeneticSex,AssignType,Adipose,GenPBT_Rgroup,Stock,BY,Basin,GenStock,GenStockProb,Big,Month,GenPa,GenMa
OmyCOLU23S_0938,44831,755,2,,F,PBT,AD,2019-LYON-WALL-CottonWoodGR/LyonsFerry/Touchet-WA,Wallowa-WA,2019,Snake,MGILCS,0.621748892,Small,9,OmyWALL19S_0656,OmyWALL19S_0685
OmyCOLU23S_0939,44831,880,2,,M,PBT,AD,2019-DWOR-DWOR-NFClearwaterR-AdClip,Dwor-C,2019,Snake,SFCLWR,0.666764542,Large,9,OmyDWOR19S_0128,OmyDWOR19S_0028
OmyCOLU23S_0940,44831,765,2,,M,PBT,AD,2019-NIAG-PAHS-PahsimeroiR-AdClip,Pahsimeroi,2019,Snake,UPSALM,0.675715183,Small,9,OmyPAHH19S_0157,OmyPAHH19S_0757
OmyCOLU23S_0941,44831,835,2,,M,PBT,AD,2019-DWOR-DWOR-NFClearwaterR-AdClip,Dwor-C,2019,Snake,SFCLWR,0.999975644,Large,9,OmyDWOR19S_0146,OmyDWOR19S_0004
OmyZON623S_0430,44831,665,2,,F,PBT,AD,2019-IRRI-WALL-WallowaR,Wallowa-OR,2019,Snake,MGILCS,0.9174916,Small,9,OmyWALL19S_0347,OmyWALL19S_0313
OmyZON623S_0449,44831,820,2,,M,PBT,AD,2019-DWOR-DWOR-RedHouse-AdClip,Dwor-C,2019,Snake,SFCLWR,0.999589999,Large,9,OmyDWOR19S_0729,OmyDWOR19S_0476
OmyZON623S_0450,44831,875,2,,F,PBT,AD,2019-DWOR-DWOR-NFClearwaterR-AdClip,Dwor-C,2019,Snake,SFCLWR,0.599935391,Large,9,OmyDWOR19S_0851,OmyDWOR19S_0937
OmyZON623S_0451,44831,810,2,,F,PBT,AD,2019-DWOR-DWOR-RedHouse-AdClip,Dwor-C,2019,Snake,SFCLWR,0.999991857,Large,9,OmyDWOR19S_0742,OmyDWOR19S_0483
OmyZON623S_0452,44831,700,2,,F,GSI,AD,Unassigned,MGILCS,,MGILCS,MGILCS,0.984045339,Small,9,NA,NA
OmyZON623S_0453,44831,830,2,,F,PBT,AD,2019-DWOR-DWOR-NFClearwaterR-AdClip,Dwor-C,2019,Snake,SFCLWR,0.999699161,Large,9,OmyDWOR19S_0342,OmyDWOR19S_0213
OmyZON623S_0454,44831,790,2,,F,PBT,AD,2019-DWOR-DWOR-NFClearwaterR-AdClip,Dwor-C,2019,Snake,SFCLWR,0.999839248,Large,9,OmyDWOR19S_0396,OmyDWOR19S_0266
OmyZON623S_0455,44831,889,2,,M,PBT,AD,2019-DWOR-DWOR-NFClearwaterR-AdClip,Dwor-C,2019,Snake,SFCLWR,0.999540575,Large,9,OmyDWOR19S_0597,OmyDWOR19S_0452
OmyZON623S_0456,44831,870,2,,M,PBT,AD,2019-CLWH-SFCR-MeadowCr-AdClip,SF Clearwater,2019,Snake,SFCLWR,0.999030406,Large,9,OmyDWOR19S_1075,OmyDWOR19S_1273
OmyZON623S_0457,44831,660,2,,F,PBT,AD,2019-MVFH-PAHS-LittleSalmonR-AdClip,Pahsimeroi,2019,Snake,UPSALM,0.884405541,Small,9,OmyPAHH19S_0023,OmyPAHH19S_0623
OmyZON623S_0458,44831,740,2,,M,PBT,AD,2019-HNFH-SAWT-SawtoothFH-AdClip,Sawtooth,2019,Snake,UPSALM,0.969820952,Small,9,OmySAWT19S_0144,OmySAWT19S_0644
OmyZON623S_0459,44831,910,2,,F,PBT,AD,2019-DWOR-DWOR-NFClearwaterR-AdClip,Dwor-C,2019,Snake,SFCLWR,0.999500459,Large,9,OmyDWOR19S_0134,OmyDWOR19S_0034
OmyZON623S_0462,44831,870,2,,M,PBT,AD,2019-CLWH-SFCR-MeadowCr-AdClip,SF Clearwater,2019,Snake,SFCLWR,0.993616057,Large,9,OmyDWOR19S_1048,OmyDWOR19S_1243
OmyZON623S_0463,44831,880,2,,M,PBT,AD,2019-DWOR-DWOR-ClearCr-AdClip,Dwor-C,2019,Snake,SFCLWR,0.999979749,Large,9,OmyDWOR19S_0376,OmyDWOR19S_0241
OmyZON623S_0464,44831,820,2,,M,PBT,AD,2019-DWOR-DWOR-NFClearwaterR-AdClip,Dwor-C,2019,Snake,SFCLWR,0.999999812,Large,9,OmyDWOR19S_0170,OmyDWOR19S_0027
OmyZON623S_0465,44831,810,2,,M,PBT,AD,2019-DWOR-DWOR-NFClearwaterR-AdClip,Dwor-C,2019,Snake,SFCLWR,0.972790638,Large,9,OmyDWOR19S_0315,OmyDWOR19S_0085
OmyZON623S_0468,44831,900,2,,M,PBT,AD,2019-DWOR-DWOR-ClearCr-AdClip,Dwor-C,2019,Snake,SFCLWR,0.999997826,Large,9,OmyDWOR19S_0389,OmyDWOR19S_0256
OmyZON623S_0469,44831,830,2,,F,PBT,AD,2019-DWOR-DWOR-NFClearwaterR-AdClip,Dwor-C,2019,Snake,SFCLWR,0.997496263,Large,9,OmyDWOR19S_0532,OmyDWOR19S_0297
OmyCOLU23S_0927,44831,885,2,This individual failed to genotype,,Fail,AD,,,,,,,Large,9,NG,NG
OmyZON623S_0514,44838,872,2,,M,PBT,AD,2019-DWOR-DWOR-NFClearwaterR-AdClip,Dwor-C,2019,Snake,SFCLWR,0.998733566,Large,10,OmyDWOR19S_0342,OmyDWOR19S_0213
OmyZON623S_0515,44838,770,2,,F,PBT,AD,2019-DWOR-DWOR-NFClearwaterR-AdClip,Dwor-C,2019,Snake,SFCLWR,0.999860342,Small,10,OmyDWOR19S_0575,OmyDWOR19S_0433
OmyZON623S_0516,44838,862,2,,M,PBT,AD,2019-DWOR-DWOR-NFClearwaterR-AdClip,Dwor-C,2019,Snake,SFCLWR,0.999445821,Large,10,OmyDWOR19S_0101,OmyDWOR19S_0001
OmyZON623S_0517,44838,753,2,,M,PBT,AD,2019-LYON-TUCA-TucannonR-WA,Tucannon,2019,Snake,MGILCS,0.917974393,Small,10,OmyLYON19S_0316,OmyLYON19S_0346
OmyZON623S_0518,44838,870,2,,F,PBT,AD,2019-DWOR-DWOR-ClearCr-AdClip,Dwor-C,2019,Snake,SFCLWR,0.999934519,Large,10,OmyDWOR19S_0517,OmyDWOR19S_0241
OmyZON623S_0519,44838,912,2,,M,PBT,AD,2019-DWOR-DWOR-ClearCr-AdClip,Dwor-C,2019,Snake,SFCLWR,0.999376028,Large,10,OmyDWOR19S_0355,OmyDWOR19S_0227
OmyZON623S_0520,44838,812,2,,M,PBT,AD,2019-DWOR-DWOR-RedHouse-AdClip,Dwor-C,2019,Snake,SFCLWR,0.99974285,Large,10,OmyDWOR19S_0738,OmyDWOR19S_0478
OmyZON623S_0524,44838,800,2,,F,PBT,AD,2019-DWOR-DWOR-NFClearwaterR-AdClip,Dwor-C,2019,Snake,SFCLWR,0.999980217,Large,10,OmyDWOR19S_0141,OmyDWOR19S_0039
OmyZON623S_0525,44838,852,2,,M,PBT,AD,2019-CLWH-SFCR-MeadowCr-AdClip,SF Clearwater,2019,Snake,SFCLWR,0.999996244,Large,10,OmyDWOR19S_1058,OmyDWOR19S_1252
OmyZON623S_0674,44838,710,2,,F,PBT,AD,2019-LYON-WALL-CottonWoodGR/LyonsFerry/Touchet-WA,Wallowa-WA,2019,Snake,MGILCS,0.995420021,Small,10,OmyWALL19S_0632,OmyWALL19S_0669
OmyZON623S_0677,44838,810,2,,M,PBT,AD,2019-NIAG-OXBO-LittleSalmonR-AdClip,Oxbow,2019,Snake,UPSALM,0.908563786,Large,10,OmyOXBO19S_0027,OmyOXBO19S_0327
OmyZON623S_0678,44838,670,2,,M,PBT,AD,2019-LYON-WALL-CottonWoodGR/LyonsFerry/Touchet-WA,Wallowa-WA,2019,Snake,MGILCS,0.995971159,Small,10,OmyWALL19S_0699,OmyWALL19S_0695
OmyZON623S_0680,44838,845,2,,M,PBT,AD,2019-DWOR-DWOR-ClearCr-AdClip,Dwor-C,2019,Snake,SFCLWR,0.999356045,Large,10,OmyDWOR19S_0515,OmyDWOR19S_0275
OmyZON623S_0682,44838,910,2,,M,PBT,AD,2019-CLWH-SFCR-MeadowCr-AdClip,SF Clearwater,2019,Snake,SFCLWR,0.995607248,Large,10,OmyDWOR19S_1048,OmyDWOR19S_1243
OmyZON623S_0686,44838,890,2,,M,PBT,AD,2019-DWOR-DWOR-NFClearwaterR-AdClip,Dwor-C,2019,Snake,SFCLWR,0.947889063,Large,10,OmyDWOR19S_0755,OmyDWOR19S_0485
OmyZON623S_0687,44838,760,2,,F,PBT,AD,2019-DWOR-DWOR-RedHouse-AdClip,Dwor-C,2019,Snake,SFCLWR,0.942759227,Small,10,OmyDWOR19S_0782,OmyDWOR19S_1364
OmyZON623S_0688,44838,910,2,,M,PBT,AD,2019-DWOR-DWOR-RedHouse-AdClip,Dwor-C,2019,Snake,SFCLWR,0.999922247,Large,10,OmyDWOR19S_0745,OmyDWOR19S_0479
OmyZON623S_0689,44838,820,2,,F,PBT,AD,2019-DWOR-DWOR-RedHouse-AdClip,Dwor-C,2019,Snake,SFCLWR,0.9999986,Large,10,OmyDWOR19S_0721,OmyDWOR19S_0468
OmyZON623S_0690,44838,850,2,,M,PBT,AD,2019-DWOR-DWOR-NFClearwaterR-AdClip,Dwor-C,2019,Snake,SFCLWR,0.999983715,Large,10,OmyDWOR19S_0173,OmyDWOR19S_0039
OmyZON623S_0691,44838,725,2,,M,PBT,AD,2019-IRRI-WALL-WallowaR,Wallowa-OR,2019,Snake,MGILCS,0.975517243,Small,10,OmyWALL19S_0177,OmyWALL19S_0161
OmyZON623S_0692,44838,860,2,,F,PBT,AD,2019-DWOR-DWOR-RedHouse-AdClip,Dwor-C,2019,Snake,SFCLWR,0.998861368,Large,10,OmyDWOR19S_0779,OmyDWOR19S_1361
OmyZON623S_0694,44838,860,2,,M,PBT,AD,2019-DWOR-DWOR-RedHouse-AdClip,Dwor-C,2019,Snake,SFCLWR,0.99796762,Large,10,OmyDWOR19S_0714,OmyDWOR19S_0461
OmyZON623S_0502,44839,840,2,,F,PBT,AD,2019-DWOR-DWOR-NFClearwaterR-AdClip,Dwor-C,2019,Snake,SFCLWR,0.99978209,Large,10,OmyDWOR19S_0583,OmyDWOR19S_0441
OmyZON623S_0504,44839,895,2,,M,PBT,AD,2019-DWOR-DWOR-RedHouse-AdClip,Dwor-C,2019,Snake,SFCLWR,0.999878989,Large,10,OmyDWOR19S_0721,OmyDWOR19S_0468
OmyZON623S_0505,44839,825,2,,F,PBT,AD,2019-DWOR-DWOR-RedHouse-AdClip,Dwor-C,2019,Snake,SFCLWR,0.999986698,Large,10,OmyDWOR19S_0815,OmyDWOR19S_1360
OmyZON623S_0506,44839,880,2,,M,PBT,AD,2019-DWOR-DWOR-ClearCr-AdClip,Dwor-C,2019,Snake,SFCLWR,0.999983733,Large,10,OmyDWOR19S_0351,OmyDWOR19S_0223
OmyZON623S_0507,44839,715,2,,F,PBT,AD,2019-MVFH-USAL-YankeeForkR-AdClip,Upper Salmon,2019,Snake,UPSALM,0.78066685,Small,10,OmyPAHH19S_1318,OmyPAHH19S_1577
OmyZON623S_0508,44839,880,2,,M,PBT,AD,2019-DWOR-DWOR-ClearCr-AdClip,Dwor-C,2019,Snake,SFCLWR,0.999948603,Large,10,OmyDWOR19S_0511,OmyDWOR19S_0246
OmyZON623S_0509,44839,820,2,,F,PBT,AD,2019-DWOR-DWOR-RedHouse-AdClip,Dwor-C,2019,Snake,SFCLWR,0.996227333,Large,10,OmyDWOR19S_0799,OmyDWOR19S_1361
OmyZON623S_0586,44839,860,2,,F,PBT,AD,2019-CLWH-SFCR-MeadowCr-AdClip,SF Clearwater,2019,Snake,SFCLWR,0.999989919,Large,10,OmyDWOR19S_1065,OmyDWOR19S_1251
OmyZON623S_0587,44839,850,2,,M,PBT,AD,2019-DWOR-DWOR-ClearCr-AdClip,Dwor-C,2019,Snake,SFCLWR,0.998373889,Large,10,OmyDWOR19S_0365,OmyDWOR19S_0098
OmyZON623S_0588,44839,930,2,,M,PBT,AD,2019-DWOR-DWOR-RedHouse-AdClip,Dwor-C,2019,Snake,SFCLWR,0.999382295,Large,10,OmyDWOR19S_0798,OmyDWOR19S_0496
OmyZON623S_0589,44839,720,2,,F,PBT,AD,2019-NIAG-PAHS-PahsimeroiR-AdClip,Pahsimeroi,2019,Snake,UPSALM,0.982102354,Small,10,OmyPAHH19S_0132,OmyPAHH19S_0732
OmyZON623S_0590,44839,880,2,,M,PBT,AD,2019-DWOR-DWOR-NFClearwaterR-AdClip,Dwor-C,2019,Snake,SFCLWR,0.997569401,Large,10,OmyDWOR19S_0138,OmyDWOR19S_0038
OmyZON623S_0591,44839,740,2,,M,PBT,AD,2019-IRRI-WALL-WallowaR,Wallowa-OR,2019,Snake,MGILCS,0.963871789,Small,10,OmyWALL19S_0265,OmyWALL19S_0262
OmyZON623S_0592,44839,900,2,,M,PBT,AD,2019-DWOR-DWOR-RedHouse-AdClip,Dwor-C,2019,Snake,SFCLWR,0.996136551,Large,10,OmyDWOR19S_0719,OmyDWOR19S_0466
OmyZON623S_0593,44839,840,2,,F,PBT,AD,2019-DWOR-DWOR-NFClearwaterR-AdClip,Dwor-C,2019,Snake,SFCLWR,0.999992941,Large,10,OmyDWOR19S_0309,OmyDWOR19S_0073
OmyZON623S_0594,44839,825,2,,F,PBT,AD,2019-MVFH-USAL-LittleSalmonR-AdClip,Upper Salmon,2019,Snake,SFCLWR,0.998927048,Large,10,OmyPAHH19S_1267,OmyPAHH19S_1548
OmyZON623S_0595,44839,640,2,,M,PBT,AD,2020-MVFH-USAL-YankeeForkR-AdClip,Upper Salmon,2020,Snake,SFCLWR,0.974720407,Small,10,OmyPAHH20S_1275,OmyPAHH20S_1456
OmyZON623S_0596,44839,770,2,,M,PBT,AD,2019-NIAG-OXBO-SnakeR-HellsCanyon-AdClip,Oxbow,2019,Snake,UPSALM,0.912944181,Small,10,OmyOXBO19S_0090,OmyOXBO19S_0390
OmyZON623S_0597,44839,855,2,,M,PBT,AD,2019-DWOR-DWOR-RedHouse-AdClip,Dwor-C,2019,Snake,SFCLWR,0.999739677,Large,10,OmyDWOR19S_0735,OmyDWOR19S_0482
OmyZON623S_0598,44839,840,2,,F,GSI,AD,Unassigned,SFCLWR,,Snake,SFCLWR,0.999521328,Large,10,NA,NA
OmyZON623S_0601,44839,735,2,,F,PBT,AD,2019-IRRI-WALL-WallowaR,Wallowa-OR,2019,Snake,MGILCS,0.9854032,Small,10,OmyWALL19S_0586,OmyWALL19S_0594
OmyZON623S_0602,44839,860,2,,M,PBT,AD,2019-DWOR-DWOR-NFClearwaterR-AdClip,Dwor-C,2019,Snake,SFCLWR,0.999977987,Large,10,OmyDWOR19S_0108,OmyDWOR19S_0008
OmyZON623S_0603,44839,850,2,,M,PBT,AD,2019-DWOR-DWOR-NFClearwaterR-AdClip,Dwor-C,2019,Snake,SFCLWR,0.999956341,Large,10,OmyDWOR19S_0156,OmyDWOR19S_0027
OmyZON623S_0604,44839,670,2,,F,PBT,AD,2019-NIAG-PAHS-PahsimeroiR-AdClip,Pahsimeroi,2019,Snake,UPSALM,0.742629536,Small,10,OmyPAHH19S_0401,OmyPAHH19S_1001
OmyZON623S_0605,44839,880,2,,M,PBT,AD,2019-DWOR-DWOR-NFClearwaterR-AdClip,Dwor-C,2019,Snake,SFCLWR,0.999997259,Large,10,OmyDWOR19S_0391,OmyDWOR19S_0261
OmyZON623S_0606,44839,900,2,,M,PBT,AD,2019-DWOR-DWOR-NFClearwaterR-AdClip,Dwor-C,2019,Snake,SFCLWR,0.999748445,Large,10,OmyDWOR19S_0183,OmyDWOR19S_0051
OmyZON623S_0607,44839,780,2,,M,PBT,AD,2019-MVFH-USAL-PahsimeroiR-NoClip,Upper Salmon,2019,Snake,SFCLWR,0.863393066,Large,10,OmyPAHH19S_1247,OmyPAHH19S_1535
OmyZON623S_0608,44839,895,2,,F,PBT,AD,2019-CLWH-SFCR-MeadowCr-AdClip,SF Clearwater,2019,Snake,SFCLWR,0.989801274,Large,10,OmyDWOR19S_1053,OmyDWOR19S_1244
OmyZON623S_0609,44839,800,2,,F,PBT,AD,2019-DWOR-DWOR-RedHouse-AdClip,Dwor-C,2019,Snake,SFCLWR,0.999998758,Large,10,OmyDWOR19S_0709,OmyDWOR19S_0456
OmyZON623S_0610,44839,865,2,,M,PBT,AD,2019-DWOR-DWOR-NFClearwaterR-AdClip,Dwor-C,2019,Snake,SFCLWR,0.999927908,Large,10,OmyDWOR19S_0154,OmyDWOR19S_0020
OmyZON623S_0695,44839,900,2,,M,PBT,AD,2019-CLWH-SFCR-RedHouse-AdClip,SF Clearwater,2019,Snake,SFCLWR,0.997597651,Large,10,OmyDWOR19S_1402,OmyDWOR19S_1359
OmyZON623S_0697,44839,705,2,,M,PBT,AD,2019-IRRI-WALL-WallowaR,Wallowa-OR,2019,Snake,MGILCS,0.879282202,Small,10,OmyWALL19S_0434,OmyWALL19S_0366
OmyZON623S_0698,44839,820,2,,F,PBT,AD,2019-DWOR-DWOR-NFClearwaterR-AdClip,Dwor-C,2019,Snake,SFCLWR,0.999969331,Large,10,OmyDWOR19S_0562,OmyDWOR19S_0429
OmyZON623S_0699,44839,895,2,,M,PBT,AD,2019-DWOR-DWOR-RedHouse-AdClip,Dwor-C,2019,Snake,SFCLWR,0.98786553,Large,10,OmyDWOR19S_0773,OmyDWOR19S_1355
OmyZON623S_0700,44839,900,2,,M,PBT,AD,2019-CLWH-SFCR-MeadowCr-AdClip,SF Clearwater,2019,Snake,SFCLWR,0.999998818,Large,10,OmyDWOR19S_1060,OmyDWOR19S_1201
OmyZON623S_0701,44839,940,2,,M,PBT,AD,2019-DWOR-DWOR-RedHouse-AdClip,Dwor-C,2019,Snake,SFCLWR,0.99991583,Large,10,OmyDWOR19S_0745,OmyDWOR19S_0479
OmyZON623S_0702,44839,670,2,,M,PBT,AD,2020-DWOR-DWOR-RedHouse-AdClip,Dwor-C,2020,Snake,SFCLWR,0.999902057,Small,10,OmyDWOR20S_0418,OmyDWOR20S_1271
OmyZON623S_0703,44839,920,2,,M,PBT,AD,2019-DWOR-DWOR-NFClearwaterR-AdClip,Dwor-C,2019,Snake,SFCLWR,0.999855913,Large,10,OmyDWOR19S_0179,OmyDWOR19S_0047
OmyZON623S_0704,44839,850,2,,M,PBT,AD,2019-DWOR-DWOR-NFClearwaterR-AdClip,Dwor-C,2019,Snake,SFCLWR,0.999851398,Large,10,OmyDWOR19S_0158,OmyDWOR19S_0033
OmyZON623S_0705,44839,660,2,,F,GSI,AD,Unassigned,MGILCS,,MGILCS,MGILCS,0.69350227,Small,10,OmyPAHH19S_0476,OmyPAHH19S_1076
OmyZON623S_0706,44839,545,2,,M,PBT,AD,2020-LYON-WALL-CottonWoodGR/LyonsFerry/Touchet-WA,Wallowa-WA,2020,Snake,MGILCS,0.779199644,Small,10,OmyLYON20S_0163,OmyLYON20S_0160
OmyZON623S_0709,44839,840,2,,F,PBT,AD,2019-CLWH-SFCR-MeadowCr-AdClip,SF Clearwater,2019,Snake,SFCLWR,0.99999929,Large,10,OmyDWOR19S_1028,OmyDWOR19S_1228
